customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class,input_text,target_text
0,0,0.2821407795229784,14.11,4,13,14.07,73.20333333333333,4.3566666666666665,6.2,2.1766666666666667,0.0,0.0,0.0,3.0,1,2,customer: 0; order: 0; total_items: 0.2821407795229784; discount%: 14.11; weekday: 4; hour: 13; Food%: 14.07; Fresh%: 73.20333333333333; Drinks%: 4.3566666666666665; Home%: 6.2; Beauty%: 2.1766666666666667; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,3.0
7413,22277,0.0680628272251308,0.0,5,20,0.0,0.0,0.0,27.41,38.87,0.0,0.0,33.72,1.0,6,9,customer: 7413; order: 22277; total_items: 0.0680628272251308; discount%: 0.0; weekday: 5; hour: 20; Food%: 0.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 27.41; Beauty%: 38.87; Health%: 0.0; Baby%: 0.0; Pets%: 33.72; labels: 6; class: 9,1.0
7414,22278,0.2635253054101222,14.27,4,20,9.07,6.09,42.39,31.78,6.69,0.0,3.98,0.0,1.0,8,3,customer: 7414; order: 22278; total_items: 0.2635253054101222; discount%: 14.27; weekday: 4; hour: 20; Food%: 9.07; Fresh%: 6.09; Drinks%: 42.39; Home%: 31.78; Beauty%: 6.69; Health%: 0.0; Baby%: 3.98; Pets%: 0.0; labels: 8; class: 3,1.0
7415,22279,0.2425828970331588,0.96,3,9,23.96,50.52,3.91,0.0,17.74,0.0,3.87,0.0,1.0,1,2,customer: 7415; order: 22279; total_items: 0.2425828970331588; discount%: 0.96; weekday: 3; hour: 9; Food%: 23.96; Fresh%: 50.52; Drinks%: 3.91; Home%: 0.0; Beauty%: 17.74; Health%: 0.0; Baby%: 3.87; Pets%: 0.0; labels: 1; class: 2,1.0
7416,22280,0.0890052356020942,0.414,2,19,0.502,8.959999999999999,24.18,0.5940000000000001,1.03,0.0,64.73400000000001,0.0,5.0,7,8,customer: 7416; order: 22280; total_items: 0.0890052356020942; discount%: 0.414; weekday: 2; hour: 19; Food%: 0.502; Fresh%: 8.959999999999999; Drinks%: 24.18; Home%: 0.5940000000000001; Beauty%: 1.03; Health%: 0.0; Baby%: 64.73400000000001; Pets%: 0.0; labels: 7; class: 8,5.0
7417,22285,0.3556719022687609,5.450000000000001,7,22,51.67999999999999,22.718,10.998,5.898000000000001,8.706000000000001,0.0,0.0,0.0,5.0,8,3,customer: 7417; order: 22285; total_items: 0.3556719022687609; discount%: 5.450000000000001; weekday: 7; hour: 22; Food%: 51.67999999999999; Fresh%: 22.718; Drinks%: 10.998; Home%: 5.898000000000001; Beauty%: 8.706000000000001; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,5.0
7418,22290,0.0080279232111692,4.720000000000001,6,13,0.0,0.0,6.473999999999999,6.082,0.0,0.0,87.44200000000001,0.0,5.0,7,8,customer: 7418; order: 22290; total_items: 0.0080279232111692; discount%: 4.720000000000001; weekday: 6; hour: 13; Food%: 0.0; Fresh%: 0.0; Drinks%: 6.473999999999999; Home%: 6.082; Beauty%: 0.0; Health%: 0.0; Baby%: 87.44200000000001; Pets%: 0.0; labels: 7; class: 8,5.0
7419,22295,0.2321116928446771,11.31,2,12,31.375,46.28,8.835,7.235,2.125,0.0,4.155,0.0,2.0,1,2,customer: 7419; order: 22295; total_items: 0.2321116928446771; discount%: 11.31; weekday: 2; hour: 12; Food%: 31.375; Fresh%: 46.28; Drinks%: 8.835; Home%: 7.235; Beauty%: 2.125; Health%: 0.0; Baby%: 4.155; Pets%: 0.0; labels: 1; class: 2,2.0
7420,22297,0.1716114019778941,4.226666666666667,4,13,26.165,53.423333333333325,11.079999999999998,8.111666666666666,1.0633333333333332,0.155,0.0,0.0,6.0,1,2,customer: 7420; order: 22297; total_items: 0.1716114019778941; discount%: 4.226666666666667; weekday: 4; hour: 13; Food%: 26.165; Fresh%: 53.423333333333325; Drinks%: 11.079999999999998; Home%: 8.111666666666666; Beauty%: 1.0633333333333332; Health%: 0.155; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,6.0
7421,22303,0.0541012216404886,0.0,6,17,78.8,0.0,0.0,0.0,21.2,0.0,0.0,0.0,1.0,8,3,customer: 7421; order: 22303; total_items: 0.0541012216404886; discount%: 0.0; weekday: 6; hour: 17; Food%: 78.8; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 21.2; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
7422,22304,0.2595362752430815,8.144285714285713,2,9,15.122857142857145,20.712857142857143,24.28,11.718571428571432,6.718571428571429,0.09,21.357142857142858,0.0,7.0,8,3,customer: 7422; order: 22304; total_items: 0.2595362752430815; discount%: 8.144285714285713; weekday: 2; hour: 9; Food%: 15.122857142857145; Fresh%: 20.712857142857143; Drinks%: 24.28; Home%: 11.718571428571432; Beauty%: 6.718571428571429; Health%: 0.09; Baby%: 21.357142857142858; Pets%: 0.0; labels: 8; class: 3,7.0
7423,22311,0.0541012216404886,-23.89,2,11,15.93,0.0,28.08,0.0,0.0,0.0,55.98,0.0,1.0,7,8,customer: 7423; order: 22311; total_items: 0.0541012216404886; discount%: -23.89; weekday: 2; hour: 11; Food%: 15.93; Fresh%: 0.0; Drinks%: 28.08; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 55.98; Pets%: 0.0; labels: 7; class: 8,1.0
7424,22312,0.1029668411867364,1.99,1,11,26.62,7.67,65.7,0.0,0.0,0.0,0.0,0.0,1.0,5,1,customer: 7424; order: 22312; total_items: 0.1029668411867364; discount%: 1.99; weekday: 1; hour: 11; Food%: 26.62; Fresh%: 7.67; Drinks%: 65.7; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
7425,22313,0.256544502617801,5.735,3,0,31.515,21.045,32.8,14.095,0.545,0.0,0.0,0.0,2.0,8,3,customer: 7425; order: 22313; total_items: 0.256544502617801; discount%: 5.735; weekday: 3; hour: 0; Food%: 31.515; Fresh%: 21.045; Drinks%: 32.8; Home%: 14.095; Beauty%: 0.545; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
7426,22315,0.1029668411867364,6.88,4,23,35.18,10.53,54.3,0.0,0.0,0.0,0.0,0.0,1.0,5,1,customer: 7426; order: 22315; total_items: 0.1029668411867364; discount%: 6.88; weekday: 4; hour: 23; Food%: 35.18; Fresh%: 10.53; Drinks%: 54.3; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
7427,22316,0.0122164048865619,-11.49,1,20,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,customer: 7427; order: 22316; total_items: 0.0122164048865619; discount%: -11.49; weekday: 1; hour: 20; Food%: 0.0; Fresh%: 0.0; Drinks%: 100.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
7428,22317,0.2425828970331588,7.384285714285714,2,9,5.591428571428572,0.0,55.82714285714286,38.58142857142857,0.0,0.0,0.0,0.0,7.0,5,1,customer: 7428; order: 22317; total_items: 0.2425828970331588; discount%: 7.384285714285714; weekday: 2; hour: 9; Food%: 5.591428571428572; Fresh%: 0.0; Drinks%: 55.82714285714286; Home%: 38.58142857142857; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,7.0
7429,22324,0.1995346131471786,3.478333333333333,2,13,18.795,10.784999999999998,51.855,0.0,1.7533333333333332,0.0,0.0,16.815,6.0,5,1,customer: 7429; order: 22324; total_items: 0.1995346131471786; discount%: 3.478333333333333; weekday: 2; hour: 13; Food%: 18.795; Fresh%: 10.784999999999998; Drinks%: 51.855; Home%: 0.0; Beauty%: 1.7533333333333332; Health%: 0.0; Baby%: 0.0; Pets%: 16.815; labels: 5; class: 1,6.0
7430,22330,0.2600349040139616,6.585,3,13,3.2675,82.14500000000001,6.6025,7.984999999999999,0.0,0.0,0.0,0.0,4.0,1,2,customer: 7430; order: 22330; total_items: 0.2600349040139616; discount%: 6.585; weekday: 3; hour: 13; Food%: 3.2675; Fresh%: 82.14500000000001; Drinks%: 6.6025; Home%: 7.984999999999999; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,4.0
7431,22334,0.2024432809773124,4.8875,2,17,44.11,17.835,23.3825,13.802500000000002,0.0,0.0,0.0,0.8725,4.0,8,3,customer: 7431; order: 22334; total_items: 0.2024432809773124; discount%: 4.8875; weekday: 2; hour: 17; Food%: 44.11; Fresh%: 17.835; Drinks%: 23.3825; Home%: 13.802500000000002; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.8725; labels: 8; class: 3,4.0
7432,22338,0.0261780104712041,0.935,5,17,0.0,0.0,84.1,15.9,0.0,0.0,0.0,0.0,2.0,5,1,customer: 7432; order: 22338; total_items: 0.0261780104712041; discount%: 0.935; weekday: 5; hour: 17; Food%: 0.0; Fresh%: 0.0; Drinks%: 84.1; Home%: 15.9; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,2.0
7433,22340,0.0890052356020942,7.34,7,20,0.0,0.0,17.8,39.25,42.95,0.0,0.0,0.0,1.0,0,0,customer: 7433; order: 22340; total_items: 0.0890052356020942; discount%: 7.34; weekday: 7; hour: 20; Food%: 0.0; Fresh%: 0.0; Drinks%: 17.8; Home%: 39.25; Beauty%: 42.95; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 0; class: 0,1.0
7434,22341,0.0680628272251308,0.0,1,9,33.735,44.38,17.905,3.985,0.0,0.0,0.0,0.0,2.0,1,2,customer: 7434; order: 22341; total_items: 0.0680628272251308; discount%: 0.0; weekday: 1; hour: 9; Food%: 33.735; Fresh%: 44.38; Drinks%: 17.905; Home%: 3.985; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,2.0
7435,22343,0.1797556719022687,0.47,1,14,25.61,2.57,26.22,6.3,2.55,0.0,27.3,9.46,1.0,8,3,customer: 7435; order: 22343; total_items: 0.1797556719022687; discount%: 0.47; weekday: 1; hour: 14; Food%: 25.61; Fresh%: 2.57; Drinks%: 26.22; Home%: 6.3; Beauty%: 2.55; Health%: 0.0; Baby%: 27.3; Pets%: 9.46; labels: 8; class: 3,1.0
7436,22344,0.019197207678883,5.41,3,23,85.71,0.0,14.29,0.0,0.0,0.0,0.0,0.0,1.0,8,3,customer: 7436; order: 22344; total_items: 0.019197207678883; discount%: 5.41; weekday: 3; hour: 23; Food%: 85.71; Fresh%: 0.0; Drinks%: 14.29; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
7437,22345,0.3612565445026178,7.169999999999999,3,15,65.83333333333333,0.0,8.92,20.89333333333333,4.3533333333333335,0.0,0.0,0.0,3.0,8,3,customer: 7437; order: 22345; total_items: 0.3612565445026178; discount%: 7.169999999999999; weekday: 3; hour: 15; Food%: 65.83333333333333; Fresh%: 0.0; Drinks%: 8.92; Home%: 20.89333333333333; Beauty%: 4.3533333333333335; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,3.0
7438,22348,0.1902268760907504,2.88,7,21,24.725,22.885,30.245,5.095,4.95,0.0,12.095,0.0,2.0,8,3,customer: 7438; order: 22348; total_items: 0.1902268760907504; discount%: 2.88; weekday: 7; hour: 21; Food%: 24.725; Fresh%: 22.885; Drinks%: 30.245; Home%: 5.095; Beauty%: 4.95; Health%: 0.0; Baby%: 12.095; Pets%: 0.0; labels: 8; class: 3,2.0
7439,22350,0.1215823152995927,7.553333333333334,7,19,9.856666666666667,20.53,5.909999999999999,8.4,41.02333333333333,7.989999999999999,0.0,0.0,3.0,0,0,customer: 7439; order: 22350; total_items: 0.1215823152995927; discount%: 7.553333333333334; weekday: 7; hour: 19; Food%: 9.856666666666667; Fresh%: 20.53; Drinks%: 5.909999999999999; Home%: 8.4; Beauty%: 41.02333333333333; Health%: 7.989999999999999; Baby%: 0.0; Pets%: 0.0; labels: 0; class: 0,3.0
7440,22353,0.2356020942408377,2.54,4,22,11.67,2.98,23.47,61.89,0.0,0.0,0.0,0.0,1.0,2,6,customer: 7440; order: 22353; total_items: 0.2356020942408377; discount%: 2.54; weekday: 4; hour: 22; Food%: 11.67; Fresh%: 2.98; Drinks%: 23.47; Home%: 61.89; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
7441,22354,0.2286212914485166,0.0,2,23,20.94,4.07,74.99,0.0,0.0,0.0,0.0,0.0,1.0,5,1,customer: 7441; order: 22354; total_items: 0.2286212914485166; discount%: 0.0; weekday: 2; hour: 23; Food%: 20.94; Fresh%: 4.07; Drinks%: 74.99; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
7442,22355,0.2076788830715532,0.935,4,13,16.205000000000002,18.44,29.21,8.42,23.02,0.0,4.705,0.0,2.0,8,3,customer: 7442; order: 22355; total_items: 0.2076788830715532; discount%: 0.935; weekday: 4; hour: 13; Food%: 16.205000000000002; Fresh%: 18.44; Drinks%: 29.21; Home%: 8.42; Beauty%: 23.02; Health%: 0.0; Baby%: 4.705; Pets%: 0.0; labels: 8; class: 3,2.0
7443,22357,0.1895287958115183,5.216,1,8,0.0,0.0,45.766000000000005,0.0,0.0,0.0,54.234,0.0,5.0,7,8,customer: 7443; order: 22357; total_items: 0.1895287958115183; discount%: 5.216; weekday: 1; hour: 8; Food%: 0.0; Fresh%: 0.0; Drinks%: 45.766000000000005; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 54.234; Pets%: 0.0; labels: 7; class: 8,5.0
7444,22362,0.0994764397905759,0.6599999999999999,7,19,23.59,26.18,46.475,3.755,0.0,0.0,0.0,0.0,2.0,5,1,customer: 7444; order: 22362; total_items: 0.0994764397905759; discount%: 0.6599999999999999; weekday: 7; hour: 19; Food%: 23.59; Fresh%: 26.18; Drinks%: 46.475; Home%: 3.755; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,2.0
7445,22364,0.3228621291448517,8.465,1,23,13.0625,42.2925,24.03,18.8675,1.4475,0.0,0.3,0.0,4.0,1,2,customer: 7445; order: 22364; total_items: 0.3228621291448517; discount%: 8.465; weekday: 1; hour: 23; Food%: 13.0625; Fresh%: 42.2925; Drinks%: 24.03; Home%: 18.8675; Beauty%: 1.4475; Health%: 0.0; Baby%: 0.3; Pets%: 0.0; labels: 1; class: 2,4.0
7446,22368,0.1657940663176265,3.775,2,12,21.8,7.37,37.08,18.18,10.635,4.935,0.0,0.0,2.0,8,3,customer: 7446; order: 22368; total_items: 0.1657940663176265; discount%: 3.775; weekday: 2; hour: 12; Food%: 21.8; Fresh%: 7.37; Drinks%: 37.08; Home%: 18.18; Beauty%: 10.635; Health%: 4.935; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
7447,22370,0.106457242582897,6.01,2,12,11.025,18.86,7.11,14.095,12.06,0.0,0.0,36.845,2.0,6,9,customer: 7447; order: 22370; total_items: 0.106457242582897; discount%: 6.01; weekday: 2; hour: 12; Food%: 11.025; Fresh%: 18.86; Drinks%: 7.11; Home%: 14.095; Beauty%: 12.06; Health%: 0.0; Baby%: 0.0; Pets%: 36.845; labels: 6; class: 9,2.0
7448,22372,0.0331588132635253,0.0,3,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,customer: 7448; order: 22372; total_items: 0.0331588132635253; discount%: 0.0; weekday: 3; hour: 0; Food%: 0.0; Fresh%: 0.0; Drinks%: 100.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
7449,22373,0.4101221640488656,8.807500000000001,7,16,20.885,42.8375,7.995000000000001,21.5575,5.0575,1.6625,0.0,0.0,4.0,1,2,customer: 7449; order: 22373; total_items: 0.4101221640488656; discount%: 8.807500000000001; weekday: 7; hour: 16; Food%: 20.885; Fresh%: 42.8375; Drinks%: 7.995000000000001; Home%: 21.5575; Beauty%: 5.0575; Health%: 1.6625; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,4.0
7450,22377,0.2574171029668411,12.505,4,12,26.775,37.322500000000005,13.72,13.517499999999998,7.575,1.09,0.0,0.0,8.0,4,7,customer: 7450; order: 22377; total_items: 0.2574171029668411; discount%: 12.505; weekday: 4; hour: 12; Food%: 26.775; Fresh%: 37.322500000000005; Drinks%: 13.72; Home%: 13.517499999999998; Beauty%: 7.575; Health%: 1.09; Baby%: 0.0; Pets%: 0.0; labels: 4; class: 7,8.0
7451,22385,0.283304246655032,16.775,6,13,26.57166666666667,56.883333333333326,11.93,3.386666666666667,1.2283333333333333,0.0,0.0,0.0,6.0,1,2,customer: 7451; order: 22385; total_items: 0.283304246655032; discount%: 16.775; weekday: 6; hour: 13; Food%: 26.57166666666667; Fresh%: 56.883333333333326; Drinks%: 11.93; Home%: 3.386666666666667; Beauty%: 1.2283333333333333; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,6.0
7452,22391,0.1332169866201279,7.393333333333333,1,13,29.8,19.866666666666664,42.42333333333333,7.916666666666667,0.0,0.0,0.0,0.0,3.0,8,3,customer: 7452; order: 22391; total_items: 0.1332169866201279; discount%: 7.393333333333333; weekday: 1; hour: 13; Food%: 29.8; Fresh%: 19.866666666666664; Drinks%: 42.42333333333333; Home%: 7.916666666666667; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,3.0
7453,22394,0.019197207678883,1.4,4,18,86.05,0.0,13.95,0.0,0.0,0.0,0.0,0.0,1.0,8,3,customer: 7453; order: 22394; total_items: 0.019197207678883; discount%: 1.4; weekday: 4; hour: 18; Food%: 86.05; Fresh%: 0.0; Drinks%: 13.95; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
7454,22395,0.0989778110196958,9.475714285714286,7,10,5.052857142857143,0.0,82.49142857142859,10.444285714285714,0.0,2.01,0.0,0.0,7.0,5,1,customer: 7454; order: 22395; total_items: 0.0989778110196958; discount%: 9.475714285714286; weekday: 7; hour: 10; Food%: 5.052857142857143; Fresh%: 0.0; Drinks%: 82.49142857142859; Home%: 10.444285714285714; Beauty%: 0.0; Health%: 2.01; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,7.0
7455,22402,0.2774869109947644,2.58,7,22,23.85,49.87,9.15,1.5,15.63,0.0,0.0,0.0,1.0,1,2,customer: 7455; order: 22402; total_items: 0.2774869109947644; discount%: 2.58; weekday: 7; hour: 22; Food%: 23.85; Fresh%: 49.87; Drinks%: 9.15; Home%: 1.5; Beauty%: 15.63; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
7456,22403,0.4240837696335078,6.91,5,13,0.62,0.0,11.78,83.26,4.34,0.0,0.0,0.0,1.0,2,6,customer: 7456; order: 22403; total_items: 0.4240837696335078; discount%: 6.91; weekday: 5; hour: 13; Food%: 0.62; Fresh%: 0.0; Drinks%: 11.78; Home%: 83.26; Beauty%: 4.34; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
7457,22404,0.1797556719022687,39.7,7,22,14.79,70.58,14.64,0.0,0.0,0.0,0.0,0.0,1.0,1,2,customer: 7457; order: 22404; total_items: 0.1797556719022687; discount%: 39.7; weekday: 7; hour: 22; Food%: 14.79; Fresh%: 70.58; Drinks%: 14.64; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
7458,22405,0.1308900523560209,24.31,3,13,10.78,14.46,0.0,7.12,8.25,0.0,59.39,0.0,1.0,7,8,customer: 7458; order: 22405; total_items: 0.1308900523560209; discount%: 24.31; weekday: 3; hour: 13; Food%: 10.78; Fresh%: 14.46; Drinks%: 0.0; Home%: 7.12; Beauty%: 8.25; Health%: 0.0; Baby%: 59.39; Pets%: 0.0; labels: 7; class: 8,1.0
7459,22406,0.3961605584642234,100.0,1,22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,customer: 7459; order: 22406; total_items: 0.3961605584642234; discount%: 100.0; weekday: 1; hour: 22; Food%: 100.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 3; class: 4,1.0
7460,22407,0.2600349040139616,4.779999999999999,4,18,32.15,20.295,21.77,25.78,0.0,0.0,0.0,0.0,2.0,8,3,customer: 7460; order: 22407; total_items: 0.2600349040139616; discount%: 4.779999999999999; weekday: 4; hour: 18; Food%: 32.15; Fresh%: 20.295; Drinks%: 21.77; Home%: 25.78; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
7461,22409,0.1588132635253054,4.116666666666667,7,15,17.967777777777776,23.948888888888888,45.55777777777777,7.307777777777777,4.705555555555555,0.51,0.0,0.0,9.0,4,7,customer: 7461; order: 22409; total_items: 0.1588132635253054; discount%: 4.116666666666667; weekday: 7; hour: 15; Food%: 17.967777777777776; Fresh%: 23.948888888888888; Drinks%: 45.55777777777777; Home%: 7.307777777777777; Beauty%: 4.705555555555555; Health%: 0.51; Baby%: 0.0; Pets%: 0.0; labels: 4; class: 7,9.0
7462,22418,0.1204188481675392,4.383333333333334,2,19,35.99999999999999,0.0,36.23166666666668,11.873333333333337,0.7233333333333333,15.173333333333334,0.0,0.0,6.0,8,3,customer: 7462; order: 22418; total_items: 0.1204188481675392; discount%: 4.383333333333334; weekday: 2; hour: 19; Food%: 35.99999999999999; Fresh%: 0.0; Drinks%: 36.23166666666668; Home%: 11.873333333333337; Beauty%: 0.7233333333333333; Health%: 15.173333333333334; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,6.0
7464,22425,0.1993019197207678,8.682,4,12,7.87,46.102,14.824000000000002,27.762,3.444,0.0,0.0,0.0,5.0,1,2,customer: 7464; order: 22425; total_items: 0.1993019197207678; discount%: 8.682; weekday: 4; hour: 12; Food%: 7.87; Fresh%: 46.102; Drinks%: 14.824000000000002; Home%: 27.762; Beauty%: 3.444; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,5.0
7465,22430,0.1535776614310645,13.560000000000002,1,0,18.495,9.94,59.9825,4.7175,5.0775,0.0,0.0,1.7875,4.0,5,1,customer: 7465; order: 22430; total_items: 0.1535776614310645; discount%: 13.560000000000002; weekday: 1; hour: 0; Food%: 18.495; Fresh%: 9.94; Drinks%: 59.9825; Home%: 4.7175; Beauty%: 5.0775; Health%: 0.0; Baby%: 0.0; Pets%: 1.7875; labels: 5; class: 1,4.0
7466,22434,0.2379290285049447,1.7616666666666667,1,23,33.73833333333334,27.09166666666667,18.015,5.3,6.286666666666666,0.0,4.543333333333334,5.023333333333333,6.0,1,2,customer: 7466; order: 22434; total_items: 0.2379290285049447; discount%: 1.7616666666666667; weekday: 1; hour: 23; Food%: 33.73833333333334; Fresh%: 27.09166666666667; Drinks%: 18.015; Home%: 5.3; Beauty%: 6.286666666666666; Health%: 0.0; Baby%: 4.543333333333334; Pets%: 5.023333333333333; labels: 1; class: 2,6.0
7467,22440,0.1239092495636998,6.06,2,23,11.5,6.47,19.35,7.97,23.28,0.0,31.43,0.0,1.0,8,3,customer: 7467; order: 22440; total_items: 0.1239092495636998; discount%: 6.06; weekday: 2; hour: 23; Food%: 11.5; Fresh%: 6.47; Drinks%: 19.35; Home%: 7.97; Beauty%: 23.28; Health%: 0.0; Baby%: 31.43; Pets%: 0.0; labels: 8; class: 3,1.0
7468,22441,0.0261780104712041,25.0,1,17,1.79,0.0,26.77,71.44,0.0,0.0,0.0,0.0,1.0,2,6,customer: 7468; order: 22441; total_items: 0.0261780104712041; discount%: 25.0; weekday: 1; hour: 17; Food%: 1.79; Fresh%: 0.0; Drinks%: 26.77; Home%: 71.44; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
7469,22442,0.0959860383944153,18.01,1,0,27.67,66.34,0.0,5.99,0.0,0.0,0.0,0.0,1.0,1,2,customer: 7469; order: 22442; total_items: 0.0959860383944153; discount%: 18.01; weekday: 1; hour: 0; Food%: 27.67; Fresh%: 66.34; Drinks%: 0.0; Home%: 5.99; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
7470,22443,0.1134380453752181,7.564999999999999,6,12,72.45,0.0,27.55,0.0,0.0,0.0,0.0,0.0,2.0,8,3,customer: 7470; order: 22443; total_items: 0.1134380453752181; discount%: 7.564999999999999; weekday: 6; hour: 12; Food%: 72.45; Fresh%: 0.0; Drinks%: 27.55; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
7471,22445,0.4450261780104712,4.1933333333333325,3,22,30.71333333333333,10.96,29.91333333333333,11.97,12.036666666666669,0.2166666666666666,4.196666666666666,0.0,3.0,8,3,customer: 7471; order: 22445; total_items: 0.4450261780104712; discount%: 4.1933333333333325; weekday: 3; hour: 22; Food%: 30.71333333333333; Fresh%: 10.96; Drinks%: 29.91333333333333; Home%: 11.97; Beauty%: 12.036666666666669; Health%: 0.2166666666666666; Baby%: 4.196666666666666; Pets%: 0.0; labels: 8; class: 3,3.0
7472,22448,0.280977312390925,6.845,3,20,24.275,37.425,17.105,15.255,5.935,0.0,0.0,0.0,2.0,1,2,customer: 7472; order: 22448; total_items: 0.280977312390925; discount%: 6.845; weekday: 3; hour: 20; Food%: 24.275; Fresh%: 37.425; Drinks%: 17.105; Home%: 15.255; Beauty%: 5.935; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,2.0
7473,22450,0.225130890052356,-1.93,2,18,63.165000000000006,0.0,36.835,0.0,0.0,0.0,0.0,0.0,2.0,8,3,customer: 7473; order: 22450; total_items: 0.225130890052356; discount%: -1.93; weekday: 2; hour: 18; Food%: 63.165000000000006; Fresh%: 0.0; Drinks%: 36.835; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
7474,22452,0.1867364746945899,8.51,4,1,53.81,0.0,43.96,2.23,0.0,0.0,0.0,0.0,1.0,8,3,customer: 7474; order: 22452; total_items: 0.1867364746945899; discount%: 8.51; weekday: 4; hour: 1; Food%: 53.81; Fresh%: 0.0; Drinks%: 43.96; Home%: 2.23; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
7475,22453,0.1867364746945899,1.43,1,14,12.445,21.41,5.785,3.55,2.32,0.0,54.49,0.0,2.0,7,8,customer: 7475; order: 22453; total_items: 0.1867364746945899; discount%: 1.43; weekday: 1; hour: 14; Food%: 12.445; Fresh%: 21.41; Drinks%: 5.785; Home%: 3.55; Beauty%: 2.32; Health%: 0.0; Baby%: 54.49; Pets%: 0.0; labels: 7; class: 8,2.0
